"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
1,1,1,0.01706958,0.03436282,0.051,0.550495910463027
1,1,2,0.01698772,0.04069632,0.058,0.626054172683443
1,1,3,0.02086763,0.04570315,0.067,0.723200509823977
1,1,4,0.02369859,0.04420872,0.068,0.733994547284037
1,1,5,0.01999009,0.04539568,0.065,0.701612434903859
1,1,6,0.03787074,0.03908063,0.077,0.831140884424571
1,1,7,0.03913748,0.01452226,0.054,0.582878022843206
1,1,8,0.04442338,0.01798996,0.062,0.669230322523681
1,1,9,0.04151192,0.03554331,0.077,0.831140884424571
1,1,10,0.02634333,0.0327903,0.059,0.636848210143502
1,1,11,0.03480858,0.04580962,0.081,0.874317034264808
1,1,12,0.02705665,0.04808467,0.075,0.809552809504452
1,1,13,0.04838393,0.0204863,0.069,0.744788584744096
1,1,14,0.02408616,0.03269467,0.057,0.615260135223384
1,1,15,0.0341358,0.04703691,0.081,0.874317034264808
1,1,16,0.0339072,0.04009564,0.074,0.798758772044393
1,1,17,0.04837196,0.02555063,0.074,0.798758772044393
1,1,18,0.04453912,0.02887715,0.073,0.787964734584333
1,1,19,0.04200918,0.03523771,0.077,0.831140884424571
1,1,20,0.02787271,0.04417437,0.072,0.777170697124274
1,1,21,0.04537403,0.02107406,0.066,0.712406472363918
1,1,22,0.04165699,0.03905924,0.081,0.874317034264808
1,1,23,0.04750589,0.02948379,0.077,0.831140884424571
1,1,24,0.02651325,0.04018743,0.067,0.723200509823977
1,1,25,0.03242989,0.03671463,0.069,0.744788584744096
1,1,26,0.03797977,0.04311567,0.081,0.874317034264808
1,1,27,0.02700043,0.04920585,0.076,0.820346846964512
1,1,28,0.0451057,0.04492701,0.09,0.971463371405343
1,1,29,0.04325771,0.03911751,0.082,0.885111071724868
1,1,30,0.03107174,0.04012329,0.071,0.766376659664215
1,1,31,0.01258404,0.04044507,0.053,0.572083985383146
1,1,32,0.04206187,0.03955556,0.082,0.885111071724868
1,1,33,0.05032665,0.02512509,0.075,0.809552809504452
1,1,34,0.0506975,0.01047024,0.061,0.658436285063621
1,1,35,0.03300225,0.04279565,0.076,0.820346846964512
1,1,36,0.04141136,0.04114981,0.083,0.895905109184927
1,1,37,0.05032665,0.03427501,0.085,0.917493184105046
1,1,38,0.05032665,0.01876666,0.069,0.744788584744096
1,1,39,0.03982486,0.04667776,0.087,0.939081259025164
1,1,40,0.04969915,0.03700595,0.087,0.939081259025164
1,1,41,0.05032665,0.03700595,0.087,0.939081259025164
1,1,42,0.04969915,0.03275954,0.082,0.885111071724868
1,1,43,0.04584828,0.04544422,0.091,0.982257408865402
1,1,44,0.05032665,0.03800356,0.088,0.949875296485224
1,1,45,0.05032665,0.04536436,0.096,1.0362275961657
1,1,46,0.04969915,0.0359672,0.086,0.928287221565105
1,1,47,0.05032665,0.03746434,0.088,0.949875296485224
1,1,48,0.05032665,0.03830535,0.089,0.960669333945283
1,1,49,0.05032665,0.01946578,0.07,0.755582622204156
1,1,50,0.05032665,0.01631827,0.067,0.723200509823977
1,2,1,0.04973633,0.03926174,0.089,0.960669333945283
1,2,2,0.04326699,0.02045028,0.064,0.690818397443799
1,2,3,0.02594757,0.04179075,0.068,0.733994547284037
1,2,4,0.04436847,0.02413163,0.069,0.744788584744096
1,2,5,0.02306724,0.04336179,0.066,0.712406472363918
1,2,6,0.03601392,0.03439836,0.07,0.755582622204156
1,2,7,0.03021318,0.04078618,0.071,0.766376659664215
1,2,8,0.01292487,0.04103626,0.054,0.582878022843206
1,2,9,0.04222643,0.02736505,0.07,0.755582622204156
1,2,10,0.02436619,0.03550823,0.06,0.647642247603562
1,2,11,0.03605323,0.03960745,0.076,0.820346846964512
1,2,12,0.0337918,0.02276854,0.057,0.615260135223384
1,2,13,0.01678486,0.05032016,0.067,0.723200509823977
1,2,14,0.04323491,0.01374291,0.057,0.615260135223384
1,2,15,0.01255099,0.0410574,0.054,0.582878022843206
1,2,16,0.0438034,0.0368782,0.081,0.874317034264808
1,2,17,0.01651586,0.0199945,0.037,0.399379386022196
1,2,18,0.04341737,0.02428514,0.068,0.733994547284037
1,2,19,0.03909267,0.04606468,0.085,0.917493184105046
1,2,20,0.02995349,0.0422641,0.072,0.777170697124274
1,2,21,0.04387523,0.02924399,0.073,0.787964734584333
1,2,22,0.02427599,0.04913997,0.073,0.787964734584333
1,2,23,0.02525199,0.04030786,0.066,0.712406472363918
1,2,24,0.03421503,0.0497445,0.084,0.906699146644987
1,2,25,0.02048611,0.04332015,0.064,0.690818397443799
1,2,26,0.03247173,0.02831117,0.061,0.658436285063621
1,2,27,0.03519958,0.03312509,0.068,0.733994547284037
1,2,28,0.04309134,0.04328385,0.086,0.928287221565105
1,2,29,0.04467181,0.01774375,0.062,0.669230322523681
1,2,30,0.01410312,0.0345908,0.049,0.528907835542909
1,2,31,0.04538904,0.04091628,0.086,0.928287221565105
1,2,32,0.03314883,0.03256331,0.066,0.712406472363918
1,2,33,0.04357652,0.03250975,0.076,0.820346846964512
1,2,34,0.04090688,0.04952922,0.09,0.971463371405343
1,2,35,0.01678547,0.0297384,0.047,0.50731976062279
1,2,36,0.04671495,0.02737717,0.074,0.798758772044393
1,2,37,0.04767653,0.04913997,0.097,1.04702163362576
1,2,38,0.04501013,0.04400913,0.089,0.960669333945283
1,2,39,0.02494642,0.05032016,0.075,0.809552809504452
1,2,40,0.04012421,0.03865415,0.079,0.85272895934469
1,2,41,0.04504862,0.04072956,0.086,0.928287221565105
1,2,42,0.03468601,0.03704531,0.072,0.777170697124274
1,2,43,0.04582035,0.03094821,0.077,0.831140884424571
1,2,44,0.04582035,0.02545476,0.071,0.766376659664215
1,2,45,0.02950095,0.04913997,0.079,0.85272895934469
1,2,46,0.04558146,0.03775647,0.083,0.895905109184927
1,2,47,0.03657846,0.04913997,0.086,0.928287221565105
1,2,48,0.02502995,0.026139,0.051,0.550495910463027
1,2,49,0.03266068,0.04913997,0.082,0.885111071724868
1,2,50,0.04558146,0.02088877,0.066,0.712406472363918
1,3,1,0.01560094,0.04357891,0.059,0.636848210143502
1,3,2,0.03316989,0.0369736,0.07,0.755582622204156
1,3,3,0.0396041,0.03422184,0.074,0.798758772044393
1,3,4,0.02571904,0.04124183,0.067,0.723200509823977
1,3,5,0.02981643,0.02688898,0.057,0.615260135223384
1,3,6,0.0228945,0.04922747,0.072,0.777170697124274
1,3,7,0.01449902,0.04440581,0.059,0.636848210143502
1,3,8,0.03629075,0.03421226,0.071,0.766376659664215
1,3,9,0.04305635,0.01891222,0.062,0.669230322523681
1,3,10,0.02385962,0.04476014,0.069,0.744788584744096
1,3,11,0.01439494,0.04765084,0.062,0.669230322523681
1,3,12,0.04061668,0.01657751,0.057,0.615260135223384
1,3,13,0.04065579,0.01157232,0.052,0.561289947923087
1,3,14,0.03717879,0.02038773,0.058,0.626054172683443
1,3,15,0.0431525,0.02036287,0.064,0.690818397443799
1,3,16,0.05029336,0.02168585,0.072,0.777170697124274
1,3,17,0.0273344,0.03295405,0.06,0.647642247603562
