"ArrayNumber","Simulation","Bout","Q1","Q2","Qall","QallRelative"
1,1,1,0.00997494,0.00577697,0.016,0.166665121542102
1,1,2,0.03198513,0.01384744,0.046,0.479162224433544
1,1,3,0.00164788,0.04575977,0.047,0.489578794529926
1,1,4,0.02721394,0.00858227,0.036,0.37499652346973
1,1,5,0.01009006,0.02438883,0.034,0.354163383276968
1,1,6,0.02197814,0.01026598,0.032,0.333330243084205
1,1,7,0.02507868,0.01632868,0.041,0.427079373951637
1,1,8,0.01341584,0.01184536,0.025,0.260414252409535
1,1,9,0.05296844,0.00907926,0.062,0.645827345975647
1,1,10,0.00216422,0.05792146,0.06,0.624994205782884
1,1,11,0.05871582,0.01139452,0.07,0.729159906746698
1,1,12,0.01730626,0.01238688,0.03,0.312497102891442
1,1,13,0.02370717,0.02629739,0.05,0.52082850481907
1,1,14,0.02959696,0.01207145,0.042,0.437495944048019
1,1,15,0.00174369,0.02442381,0.026,0.270830822505916
1,1,16,0.02052433,0.00997494,0.03,0.312497102891442
1,1,17,0.00969779,0.01671838,0.026,0.270830822505916
1,1,18,0.02497904,0.06925911,0.094,0.979157589059851
1,1,19,0.03665193,0.01044046,0.047,0.489578794529926
1,1,20,0.025403,0.00815151,0.034,0.354163383276968
1,1,21,0.01073561,0.01547826,0.026,0.270830822505916
1,1,22,0.01786532,0.03380634,0.052,0.541661645011833
1,1,23,0.0144804,0.02047982,0.035,0.364579953373349
1,1,24,0.00942133,0.03395235,0.043,0.4479125141444
1,1,25,0.00878373,0.03237807,0.041,0.427079373951637
1,1,26,0.02607327,0.01528935,0.041,0.427079373951637
1,1,27,0.02580184,0.02066755,0.046,0.479162224433544
1,1,28,0.00910541,0.01932534,0.028,0.291663962698679
1,1,29,0.01880996,0.03265002,0.051,0.531245074915451
1,1,30,0.01502504,0.01640535,0.031,0.322913672987823
1,1,31,0.00625221,0.02168568,0.028,0.291663962698679
1,1,32,0.00530994,0.03673943,0.042,0.437495944048019
1,1,33,0.01792975,0.01729568,0.035,0.364579953373349
1,1,34,0.01825302,0.00410134,0.022,0.229164542120391
1,1,35,0.06602729,0.02534616,0.091,0.947907878770707
1,1,36,0.03205893,0.01640535,0.048,0.499995364626307
1,1,37,0.00408216,0.02566273,0.03,0.312497102891442
1,1,38,0.00516689,0.01508993,0.02,0.208331401927628
1,1,39,0.03217947,0.00846817,0.041,0.427079373951637
1,1,40,0,0.02538466,0.025,0.260414252409535
1,1,41,0.01640535,0.00592679,0.022,0.229164542120391
1,1,42,0.03891932,0.00914106,0.048,0.499995364626307
1,1,43,0.01121801,0.03439065,0.046,0.479162224433544
1,1,44,0.03424077,0.00657238,0.041,0.427079373951637
